step,transaction_type,amount,nameorig,oldbalanceorg,newbalanceorig,namedest,oldbalancedest,newbalancedest,isfraud,isflaggedfraud
235,CASH_IN,16100.53,C1763031776,1750.00,17850.53,C1541724610,65558.04,49457.52,0,0
308,CASH_IN,237967.98,C798351764,3145504.93,3383472.92,C1792405613,1922243.18,1684275.20,0,0
324,CASH_IN,86768.77,C845478948,10763.00,97531.77,C1363787021,156001.71,69232.93,0,0
34,PAYMENT,14239.03,C1402692003,254.00,0.00,M377942296,0.00,0.00,0,0
230,CASH_OUT,198278.94,C1592534013,7352.00,0.00,C533615172,421960.49,620239.43,0,0
186,PAYMENT,6687.42,C1280529822,182318.84,175631.42,M1888529893,0.00,0.00,0,0
256,CASH_OUT,39161.81,C562272577,0.00,0.00,C437768399,73723.49,112885.29,0,0
259,CASH_IN,381062.80,C1185633016,9790931.34,10171994.15,C1959127965,429909.38,48846.58,0,0
209,TRANSFER,75022.22,C505614162,100462.00,25439.78,C1787543084,151688.63,226710.84,0,0
132,CASH_OUT,174978.47,C1269408520,0.00,0.00,C66632552,428274.14,603252.61,0,0
137,PAYMENT,18056.56,C1848937312,0.00,0.00,M1931381420,0.00,0.00,0,0
209,CASH_IN,50446.68,C292437453,1880614.92,1931061.60,C789067205,75861.58,25414.90,0,0
17,TRANSFER,950340.08,C1217164993,50433.00,0.00,C1686106682,936928.98,1887269.06,0,0
44,PAYMENT,31786.77,C1025961094,0.00,0.00,M2083167586,0.00,0.00,0,0
306,PAYMENT,41524.88,C456465206,0.00,0.00,M1039244554,0.00,0.00,0,0
333,CASH_IN,142212.47,C1465824729,15860064.79,16002277.26,C545597090,1474042.55,1331830.08,0,0
155,TRANSFER,168506.62,C175349853,0.00,0.00,C402743092,2614800.98,2783307.61,0,0
379,CASH_OUT,158947.59,C1537922357,17019.00,0.00,C839883584,4210587.77,4369535.36,0,0
139,CASH_IN,59618.47,C241486619,3848823.33,3908441.80,C1061582902,348497.37,288878.90,0,0
164,CASH_OUT,136772.93,C1370446794,105541.00,0.00,C1089260362,224512.99,361285.92,0,0
235,PAYMENT,5405.40,C1117716707,13014.26,7608.85,M1554278244,0.00,0.00,0,0
96,TRANSFER,2258532.07,C1412289457,10142.22,0.00,C1159439106,2616103.36,4874635.43,0,0
208,PAYMENT,11829.78,C1957826852,9940.00,0.00,M2014600459,0.00,0.00,0,0
234,CASH_OUT,435149.69,C871033262,0.00,0.00,C1481142200,2301513.89,2736663.58,0,0
370,CASH_OUT,89676.57,C1763762161,0.00,0.00,C146155266,3372006.66,3461683.23,0,0
395,PAYMENT,20930.16,C753871451,5567.00,0.00,M1582876105,0.00,0.00,0,0
522,PAYMENT,42562.11,C2025025824,0.00,0.00,M1146509705,0.00,0.00,0,0
257,CASH_OUT,50716.12,C824025927,34629.00,0.00,C1461977492,316382.12,367098.24,0,0
397,CASH_OUT,229155.33,C1199606916,215520.00,0.00,C1010390080,962216.89,1191372.22,0,0
279,CASH_OUT,287020.04,C1116691774,0.00,0.00,C1948717954,2556252.70,2843272.74,0,0
384,PAYMENT,12875.71,C397376662,105555.00,92679.29,M14431096,0.00,0.00,0,0
286,PAYMENT,15421.95,C1523852869,29718.74,14296.79,M1406423875,0.00,0.00,0,0
260,PAYMENT,1150.88,C1461881841,7800.98,6650.10,M1147209028,0.00,0.00,0,0
210,CASH_OUT,197187.84,C1013267605,0.00,0.00,C889535656,14601059.13,14798246.97,0,0
17,CASH_IN,232509.53,C761942768,344526.87,577036.40,C1958598801,100223.00,0.00,0,0
119,PAYMENT,285.83,C1059287216,0.00,0.00,M1730355108,0.00,0.00,0,0
330,PAYMENT,10162.93,C1367660413,0.00,0.00,M1553956271,0.00,0.00,0,0
371,CASH_OUT,176823.97,C565797900,0.00,0.00,C1948579550,1514158.86,1690982.84,0,0
522,CASH_OUT,46409.14,C1080311309,0.00,0.00,C945392290,616508.61,662917.75,0,0
187,CASH_IN,284667.05,C951538396,171.00,284838.05,C1987182390,4411343.93,4126676.88,0,0
16,CASH_IN,199763.42,C1291503583,843064.54,1042827.96,C1320973598,492671.43,528392.47,0,0
324,TRANSFER,895262.11,C811232244,720870.00,0.00,C2025476700,0.00,895262.11,0,0
34,PAYMENT,10484.28,C56092609,84083.00,73598.72,M514086828,0.00,0.00,0,0
46,PAYMENT,5293.78,C1457550282,157.00,0.00,M1663230064,0.00,0.00,0,0
201,PAYMENT,11443.41,C1736223453,0.00,0.00,M625005101,0.00,0.00,0,0
500,PAYMENT,14565.08,C1192982249,18923.00,4357.92,M1770661720,0.00,0.00,0,0
181,CASH_IN,42652.01,C1016398137,19396.00,62048.01,C1041048098,154920.30,112268.30,0,0
379,CASH_OUT,232469.20,C917977426,0.00,0.00,C1219563907,926019.81,1158489.01,0,0
311,CASH_IN,93311.97,C645663059,2101544.21,2194856.18,C799475817,512897.10,419585.14,0,0
35,PAYMENT,37555.53,C1362611389,0.00,0.00,M1664948742,0.00,0.00,0,0
354,PAYMENT,14869.41,C1854451162,24061.41,9192.00,M891198523,0.00,0.00,0,0
379,PAYMENT,859.70,C69026355,0.00,0.00,M1210225343,0.00,0.00,0,0
661,CASH_OUT,269282.01,C782819919,0.00,0.00,C1544820031,2657423.12,2926705.14,0,0
307,CASH_OUT,10002.54,C1036796739,15275.33,5272.79,C1079424083,31274.04,41276.58,0,0
33,CASH_IN,485733.04,C1461313603,809684.26,1295417.29,C1350862581,991719.72,401956.38,0,0
132,CASH_IN,864425.03,C1948019410,10229.00,874654.03,C413722884,152361.15,204493.19,0,0
309,CASH_OUT,27754.62,C628105660,0.00,0.00,C582072013,116657.34,144411.95,0,0
230,PAYMENT,932.46,C854273148,3245.00,2312.54,M812960244,0.00,0.00,0,0
232,PAYMENT,20546.61,C1019108334,268972.95,248426.34,M1851390123,0.00,0.00,0,0
404,CASH_OUT,78795.46,C870225421,757203.00,678407.54,C934867375,859363.85,938159.31,0,0
34,CASH_OUT,252733.28,C1637149346,0.00,0.00,C1134701218,6296390.41,6549123.69,0,0
351,PAYMENT,11821.22,C1743811914,0.00,0.00,M1337809271,0.00,0.00,0,0
43,PAYMENT,8216.50,C466919786,0.00,0.00,M459255650,0.00,0.00,0,0
208,CASH_IN,101040.85,C958113795,4169832.02,4270872.88,C1603942448,138641.40,37600.54,0,0
227,CASH_IN,155394.35,C512860387,4744298.18,4899692.53,C2143786190,454305.03,298910.68,0,0
227,PAYMENT,70533.11,C481075444,0.00,0.00,M170149167,0.00,0.00,0,0
234,CASH_IN,335877.40,C1908159593,9164459.18,9500336.59,C550359336,424549.03,88671.63,0,0
184,CASH_OUT,199834.00,C538767636,0.00,0.00,C1821075330,4134567.19,4334401.19,0,0
182,CASH_IN,254062.29,C1545895296,11245.00,265307.29,C1222309462,11290.99,0.00,0,0
212,PAYMENT,6124.81,C190482159,43577.00,37452.19,M524400134,0.00,0.00,0,0
162,PAYMENT,25357.95,C1231728820,0.00,0.00,M1035659678,0.00,0.00,0,0
14,CASH_IN,269961.47,C407099895,4666139.88,4936101.35,C858196969,1387052.22,1117090.75,0,0
9,PAYMENT,37082.50,C1085341784,101399.00,64316.50,M1887664166,0.00,0.00,0,0
372,CASH_OUT,177646.60,C1679455653,0.00,0.00,C13565520,997015.95,1174662.56,0,0
225,PAYMENT,66250.13,C814491482,11551.00,0.00,M7683454,0.00,0.00,0,0
202,CASH_IN,234703.23,C1337752342,925639.18,1160342.40,C1736567152,1087563.96,1075367.14,0,0
261,PAYMENT,2781.21,C1118706137,42817.00,40035.79,M33607116,0.00,0.00,0,0
280,CASH_OUT,460380.63,C961634851,0.00,0.00,C1876478941,4389029.94,4849410.57,0,0
163,CASH_OUT,6627.55,C759438197,96155.00,89527.45,C178817806,0.00,6627.55,0,0
184,PAYMENT,5020.71,C1935514324,0.00,0.00,M1027249716,0.00,0.00,0,0
280,CASH_OUT,42192.12,C2099961928,3219.00,0.00,C1201101973,0.00,42192.12,0,0
375,PAYMENT,18988.94,C158532587,0.00,0.00,M876502532,0.00,0.00,0,0
305,PAYMENT,1134.94,C1895245889,0.00,0.00,M1462343154,0.00,0.00,0,0
373,CASH_OUT,512733.91,C944356805,0.00,0.00,C335768764,829208.59,1341942.50,0,0
281,PAYMENT,3167.61,C218913800,21141.00,17973.39,M1933970797,0.00,0.00,0,0
258,CASH_OUT,325603.71,C2050642158,0.00,0.00,C1250841288,1626860.25,1952463.96,0,0
327,CASH_OUT,174878.41,C1060493016,291571.00,116692.59,C1039545726,0.00,174878.41,0,0
332,DEBIT,80.57,C1179677311,9204.00,9123.43,C1221191795,543088.41,543168.99,0,0
356,PAYMENT,10929.54,C1391812977,258.00,0.00,M556474925,0.00,0.00,0,0
297,CASH_OUT,117135.66,C1225246174,0.00,0.00,C1224577054,448248.92,565384.58,0,0
10,TRANSFER,933027.90,C245064868,942.00,0.00,C929507172,8036.00,941063.90,0,0
403,CASH_OUT,130971.83,C429588267,0.00,0.00,C119011214,515451.02,646422.85,0,0
305,PAYMENT,20204.59,C602828374,6713.00,0.00,M298673702,0.00,0.00,0,0
136,CASH_OUT,65077.68,C150381904,39881.00,0.00,C752840787,58177.10,123254.79,0,0
408,PAYMENT,6241.92,C1184177257,20179.00,13937.08,M208674707,0.00,0.00,0,0
326,CASH_IN,28759.76,C37113703,9607847.07,9636606.83,C755196725,2082672.28,2053912.52,0,0
299,CASH_OUT,160070.91,C831110998,12688.00,0.00,C252493013,0.00,160070.91,0,0
154,PAYMENT,29251.82,C871444818,100717.00,71465.18,M960427789,0.00,0.00,0,0
305,CASH_IN,164556.95,C440295663,1056650.45,1221207.40,C300665259,9852021.38,9687464.43,0,0
164,PAYMENT,4795.54,C549805866,29846.00,25050.46,M143329314,0.00,0.00,0,0
18,TRANSFER,172659.10,C1562930090,0.00,0.00,C373564392,713052.02,853338.59,0,0
184,TRANSFER,426646.94,C1902953636,0.00,0.00,C1233091476,676932.42,1103579.36,0,0
164,CASH_OUT,220864.64,C1763485248,0.00,0.00,C920094050,2119301.56,2340166.20,0,0
38,CASH_OUT,176702.00,C465659632,101458.00,0.00,C1629577347,0.00,176702.00,0,0
397,CASH_IN,250561.49,C1018665420,3154095.53,3404657.02,C432558961,2820083.27,2569521.78,0,0
404,PAYMENT,11089.60,C653877874,0.00,0.00,M1168307398,0.00,0.00,0,0
180,CASH_OUT,64025.64,C538175994,0.00,0.00,C1277273878,5623808.81,5687834.46,0,0
273,PAYMENT,3884.47,C1784549870,0.00,0.00,M1618671463,0.00,0.00,0,0
154,PAYMENT,6752.73,C1481865929,265563.00,258810.27,M82849693,0.00,0.00,0,0
260,CASH_OUT,137733.41,C2062460682,11001.00,0.00,C1784645290,0.00,137733.41,0,0
329,PAYMENT,4053.18,C1576581330,5980.00,1926.82,M1975209442,0.00,0.00,0,0
226,CASH_OUT,42943.02,C2071485301,0.00,0.00,C1953990307,136379.71,179322.73,0,0
357,CASH_OUT,37519.89,C408915827,0.00,0.00,C1572451868,1488815.92,1526335.81,0,0
227,CASH_IN,53337.35,C1660641270,1579731.42,1633068.77,C96923625,3757782.75,3704445.39,0,0
44,CASH_OUT,108183.83,C2144223930,0.00,0.00,C1970241168,2887895.20,2996079.03,0,0
311,PAYMENT,912.40,C691545899,0.00,0.00,M221487128,0.00,0.00,0,0
135,CASH_IN,340621.78,C1890059170,10764.00,351385.78,C458116171,0.00,480144.17,0,0
304,CASH_OUT,92456.74,C841171368,0.00,0.00,C65903184,671989.62,764446.36,0,0
191,CASH_OUT,177310.04,C1992275129,0.00,0.00,C443828822,592964.83,770274.87,0,0
159,PAYMENT,16180.06,C811301535,235145.00,218964.94,M1099743842,0.00,0.00,0,0
335,PAYMENT,2838.21,C1676001446,0.00,0.00,M2121535971,0.00,0.00,0,0
332,CASH_OUT,333912.03,C1751235757,0.00,0.00,C349891671,460924.44,794836.47,0,0
302,PAYMENT,3031.94,C1313283233,0.00,0.00,M1048793383,0.00,0.00,0,0
596,CASH_IN,40274.45,C617562780,2061.00,42335.45,C602302290,5802892.63,5762618.18,0,0
329,CASH_OUT,538732.52,C1195541967,10481.00,0.00,C1964970973,1680787.18,2219519.70,0,0
19,CASH_OUT,190120.23,C343523684,0.00,0.00,C2119123648,2468849.21,4767648.33,0,0
370,CASH_OUT,72030.64,C680363786,0.00,0.00,C1741187453,8092950.77,8164981.41,0,0
142,CASH_IN,143352.19,C1044718717,5120502.91,5263855.10,C2058693500,621621.58,478269.39,0,0
254,CASH_OUT,230779.85,C1418296544,72618.93,0.00,C1517840341,387292.85,618072.70,0,0
327,CASH_OUT,350512.45,C638608938,32912.00,0.00,C1674573147,692056.48,1042568.92,0,0
215,PAYMENT,11488.87,C472201136,15033.00,3544.13,M30854267,0.00,0.00,0,0
592,CASH_OUT,37481.70,C1705312553,0.00,0.00,C1305672667,18174222.91,18211704.61,0,0
545,CASH_OUT,244844.14,C1918702937,11953.00,0.00,C999372999,0.00,244844.14,0,0
354,TRANSFER,1030725.87,C612724781,214585.19,0.00,C1306071376,1448979.88,2479705.76,0,0
404,PAYMENT,14187.37,C935504219,0.00,0.00,M208508954,0.00,0.00,0,0
254,TRANSFER,94993.46,C368713325,0.00,0.00,C1696241373,221575.52,316568.97,0,0
10,CASH_IN,274957.27,C852649472,2893490.30,3168447.57,C842174448,10841676.42,10566719.14,0,0
351,TRANSFER,793154.68,C218144190,0.00,0.00,C355172230,1511501.55,2304656.24,0,0
183,PAYMENT,16513.38,C1027609939,11307.00,0.00,M1029780847,0.00,0.00,0,0
203,CASH_OUT,358523.85,C1235044062,100266.00,0.00,C252281313,347417.97,705941.82,0,0
378,CASH_IN,148656.11,C1867542324,1302.00,149958.11,C2072296685,637571.50,488915.39,0,0
209,PAYMENT,778.86,C609115480,65752.58,64973.72,M636352093,0.00,0.00,0,0
18,CASH_OUT,492873.11,C1843528163,7919.00,0.00,C63754638,563700.66,1056573.77,0,0
187,PAYMENT,8336.72,C815534688,0.00,0.00,M1407890138,0.00,0.00,0,0
190,TRANSFER,1535617.41,C375604952,0.00,0.00,C1660090994,3660682.84,5196300.25,0,0
163,CASH_IN,38720.23,C819876416,2496605.59,2535325.82,C7108752,4539563.10,4500842.87,0,0
250,CASH_OUT,11558.10,C492272264,0.00,0.00,C1694761756,2132289.35,2143847.45,0,0
350,CASH_OUT,357811.25,C585832380,0.00,0.00,C1913422799,1078853.16,1436664.41,0,0
41,PAYMENT,6582.69,C994312910,0.00,0.00,M865677665,0.00,0.00,0,0
41,CASH_OUT,39681.31,C1986398809,232.00,0.00,C1573108740,0.00,39681.31,0,0
330,CASH_IN,447230.42,C570725918,27849535.15,28296765.58,C1274896699,2125568.42,1678337.99,0,0
347,PAYMENT,17612.83,C1382462925,0.00,0.00,M1353210220,0.00,0.00,0,0
145,PAYMENT,8125.57,C1215208484,4781.00,0.00,M1679283768,0.00,0.00,0,0
311,PAYMENT,8415.00,C1371025511,634.00,0.00,M310213471,0.00,0.00,0,0
373,CASH_IN,500715.98,C882601507,2464851.70,2965567.68,C2038999160,8620185.53,8119469.55,0,0
19,PAYMENT,19660.40,C1525481858,41031.00,21370.60,M1810067937,0.00,0.00,0,0
331,PAYMENT,13554.22,C1564255489,0.00,0.00,M111228850,0.00,0.00,0,0
42,PAYMENT,1094.96,C1986846365,0.00,0.00,M561884307,0.00,0.00,0,0
209,CASH_OUT,52131.74,C189823426,40319.00,0.00,C229581474,484838.75,536970.49,0,0
20,CASH_IN,101063.00,C1542519346,2771888.75,2872951.75,C875038878,561228.46,501730.75,0,0
43,PAYMENT,7884.44,C1841570029,0.00,0.00,M1794396674,0.00,0.00,0,0
16,CASH_IN,70057.59,C1019245957,15502570.29,15572627.88,C2110667290,70093.25,35.66,0,0
134,CASH_IN,84548.78,C986530402,708372.76,792921.54,C44108010,2435837.74,2351288.96,0,0
14,CASH_OUT,166157.25,C681054709,0.00,0.00,C954488724,2197563.30,2407507.81,0,0
381,TRANSFER,1868560.91,C577245271,0.00,0.00,C1526275060,2804487.06,4673047.97,0,0
251,CASH_OUT,77324.81,C1092023733,0.00,0.00,C1400787422,857244.19,934569.00,0,0
190,PAYMENT,10051.21,C1042292549,0.00,0.00,M1343757977,0.00,0.00,0,0
9,PAYMENT,12708.69,C696025030,932547.96,919839.27,M1224113217,0.00,0.00,0,0
298,CASH_OUT,194804.04,C1402277324,43543.00,0.00,C133086977,948319.57,1143123.61,0,0
518,CASH_OUT,395229.70,C1334680857,130141.00,0.00,C185685216,0.00,395229.70,0,0
275,CASH_OUT,315474.57,C1196412169,51204.00,0.00,C1389934859,764493.30,1079967.87,0,0
403,CASH_OUT,68475.71,C260496719,35447.00,0.00,C1871686682,68761.56,137237.27,0,0
404,PAYMENT,13318.72,C498161860,49393.00,36074.28,M1906785490,0.00,0.00,0,0
165,PAYMENT,11987.33,C1026172500,604.00,0.00,M533229170,0.00,0.00,0,0
43,CASH_OUT,153144.92,C978297515,0.00,0.00,C1170112534,1268108.02,1421252.94,0,0
234,PAYMENT,3883.63,C2114619741,0.00,0.00,M115496424,0.00,0.00,0,0
256,CASH_OUT,314651.62,C107484093,712543.39,397891.77,C1309250552,335486.01,650137.63,0,0
190,PAYMENT,2074.83,C1262970181,0.00,0.00,M1449979046,0.00,0.00,0,0
328,PAYMENT,7638.42,C1877543730,0.00,0.00,M1556429509,0.00,0.00,0,0
36,TRANSFER,107129.92,C638064869,0.00,0.00,C1509265394,190735.23,518671.60,0,0
205,CASH_OUT,137950.26,C235959202,0.00,0.00,C10369144,516319.75,654270.02,0,0
14,CASH_OUT,13259.01,C434796149,0.00,0.00,C932398737,292686.11,305945.12,0,0
408,PAYMENT,11858.71,C807097808,3034.00,0.00,M602213205,0.00,0.00,0,0
235,PAYMENT,7746.59,C32558418,60880.00,53133.41,M1832737459,0.00,0.00,0,0
20,PAYMENT,173.74,C1030437016,21751.00,21577.26,M1045662133,0.00,0.00,0,0
276,CASH_OUT,369473.06,C1063883796,31714.00,0.00,C386426623,3472668.57,3842141.63,0,0
19,CASH_IN,22772.86,C901165387,7864935.29,7887708.15,C1523753203,149952.82,215302.71,0,0
129,CASH_IN,262464.54,C68393438,1761091.48,2023556.01,C430192878,1341178.94,1078714.40,0,0
298,PAYMENT,51016.10,C1705310304,0.00,0.00,M1314263724,0.00,0.00,0,0
180,TRANSFER,180668.39,C1376797782,0.00,0.00,C1350277540,2512278.45,2692946.84,0,0
187,PAYMENT,4499.04,C1610357593,126503.11,122004.07,M1611948395,0.00,0.00,0,0
326,PAYMENT,294.13,C164654635,0.00,0.00,M1512901389,0.00,0.00,0,0
134,PAYMENT,1149.59,C223441524,0.00,0.00,M611762158,0.00,0.00,0,0
522,CASH_IN,158409.13,C2021526495,18171.00,176580.13,C1068048018,3780643.51,3622234.37,0,0
39,CASH_OUT,36951.51,C462415465,0.00,0.00,C1859109096,39764.56,144323.51,0,0
235,CASH_IN,88111.22,C1472657589,25953.00,114064.22,C1096534368,1787595.44,1699484.21,0,0
228,CASH_OUT,128399.58,C690328080,25532.00,0.00,C1432460301,4150.27,132549.85,0,0
308,PAYMENT,23187.94,C1133138286,0.00,0.00,M2105322736,0.00,0.00,0,0
407,PAYMENT,6487.46,C23839755,14995.00,8507.54,M1443346352,0.00,0.00,0,0
399,CASH_IN,64211.07,C1974479686,1144860.22,1209071.30,C860237944,431874.36,367663.29,0,0
231,CASH_OUT,322152.87,C416387248,0.00,0.00,C1261112538,1508433.12,1830585.99,0,0
159,TRANSFER,325784.83,C949592927,0.00,0.00,C424562754,1973965.00,2299749.82,0,0
309,CASH_OUT,14847.02,C182027022,103747.00,88899.98,C2125263301,4268.38,19115.40,0,0
140,CASH_OUT,80642.92,C1653178056,0.00,0.00,C2015947544,158171.52,238814.44,0,0
373,PAYMENT,1308.71,C710310154,0.00,0.00,M577884178,0.00,0.00,0,0
573,CASH_OUT,196335.18,C1512603713,0.00,0.00,C35609472,1426184.23,1622519.41,0,0
258,PAYMENT,3641.56,C529004506,107388.18,103746.62,M706883174,0.00,0.00,0,0
206,CASH_IN,70953.05,C580695868,10964.00,81917.05,C776518401,159006.57,88053.52,0,0
19,CASH_OUT,414771.80,C518788945,27990.00,0.00,C1488020833,932961.81,1347733.60,0,0
132,CASH_OUT,434392.37,C1178817200,0.00,0.00,C715251072,1836434.37,2270826.74,0,0
133,PAYMENT,41186.16,C1746113837,397829.27,356643.11,M1268427067,0.00,0.00,0,0
300,PAYMENT,1234.75,C2126128809,0.00,0.00,M1091283707,0.00,0.00,0,0
544,PAYMENT,23549.57,C601141327,146445.00,122895.43,M38129012,0.00,0.00,0,0
256,PAYMENT,16800.06,C1019514344,287.00,0.00,M409641970,0.00,0.00,0,0
179,PAYMENT,17207.46,C720796377,145580.00,128372.54,M170939156,0.00,0.00,0,0
332,PAYMENT,11128.91,C1695011129,62352.00,51223.09,M1055539520,0.00,0.00,0,0
182,PAYMENT,653.64,C1408624930,163635.14,162981.50,M1568836705,0.00,0.00,0,0
233,PAYMENT,9740.70,C1171486431,0.00,0.00,M1233518798,0.00,0.00,0,0
305,PAYMENT,50058.36,C1352889654,9900.00,0.00,M596607905,0.00,0.00,0,0
35,PAYMENT,56649.44,C1203769425,20124.54,0.00,M2086171129,0.00,0.00,0,0
140,CASH_IN,135593.37,C1650345288,8518995.57,8654588.94,C545865312,535190.80,399597.43,0,0
162,PAYMENT,11012.87,C2096193114,101590.00,90577.13,M1212745477,0.00,0.00,0,0
298,PAYMENT,47517.40,C173781769,29981.00,0.00,M928210373,0.00,0.00,0,0
201,CASH_IN,169875.81,C742343674,29515.00,199390.81,C1608593830,69060.99,0.00,0,0
187,CASH_IN,25782.78,C30074565,9720701.92,9746484.70,C171604342,347049.18,321266.40,0,0
306,TRANSFER,1661292.85,C1237061313,0.00,0.00,C1172028322,2618556.63,4279849.48,0,0
333,PAYMENT,6344.76,C640082116,20944.00,14599.24,M1938670638,0.00,0.00,0,0
297,CASH_OUT,31715.90,C1848886498,0.00,0.00,C23936637,81342.78,113058.68,0,0
165,CASH_IN,93152.83,C208480800,2731597.62,2824750.45,C892223329,3529047.15,3435894.32,0,0
690,PAYMENT,24768.93,C233547122,0.00,0.00,M830151857,0.00,0.00,0,0
592,PAYMENT,10298.68,C59352088,0.00,0.00,M579301096,0.00,0.00,0,0
589,PAYMENT,12293.37,C1393441020,0.00,0.00,M395429801,0.00,0.00,0,0
164,PAYMENT,4840.87,C501993683,0.00,0.00,M1919878217,0.00,0.00,0,0
20,PAYMENT,12022.48,C747604768,0.00,0.00,M37492794,0.00,0.00,0,0
95,PAYMENT,1027.11,C1784661089,18588.00,17560.89,M957589530,0.00,0.00,0,0
202,CASH_OUT,331437.60,C1989343026,6540.00,0.00,C1408855263,1352602.18,1684039.78,0,0
500,PAYMENT,11101.86,C556995588,31349.00,20247.14,M505581570,0.00,0.00,0,0
133,CASH_OUT,12375.75,C2119763555,0.00,0.00,C660383482,1467147.36,1479523.11,0,0
394,PAYMENT,4399.83,C565524830,31151.00,26751.17,M1093004002,0.00,0.00,0,0
355,CASH_IN,109674.95,C2103075635,431642.00,541316.95,C1787427106,0.00,0.00,0,0
406,CASH_OUT,161566.42,C2096268714,0.00,0.00,C807378323,274578.15,436144.57,0,0
408,TRANSFER,859697.76,C1119713062,45556.00,0.00,C1078621478,0.00,620904.43,0,0
155,CASH_IN,275669.81,C365017338,2868447.81,3144117.62,C226031357,429853.89,154184.07,0,0
37,CASH_OUT,267793.33,C1620602034,0.00,0.00,C1685426186,785962.80,1053756.12,0,0
258,CASH_OUT,110871.52,C1698613634,23947.00,0.00,C686274512,478059.70,588931.22,0,0
281,PAYMENT,5491.14,C1577716484,27831.92,22340.78,M1212347510,0.00,0.00,0,0
490,PAYMENT,12488.32,C549041377,89.00,0.00,M736941885,0.00,0.00,0,0
565,CASH_OUT,339267.16,C270521942,112849.81,0.00,C1099535896,465780.62,805047.77,0,0
275,PAYMENT,61515.43,C2101196703,0.00,0.00,M2144284760,0.00,0.00,0,0
42,CASH_OUT,74346.71,C1555746815,9028.00,0.00,C1198171071,384734.83,459081.55,0,0
404,PAYMENT,17003.52,C1582865471,409414.00,392410.48,M1339785217,0.00,0.00,0,0
302,PAYMENT,18391.41,C2104280290,18254.00,0.00,M93030843,0.00,0.00,0,0
16,CASH_OUT,246541.08,C790756594,0.00,0.00,C1107197014,593095.73,828355.63,0,0
40,TRANSFER,146428.89,C167243220,99112.00,0.00,C1798636586,145795.66,292224.55,0,0
252,CASH_IN,41607.54,C638031922,10151.00,51758.54,C1546363512,799010.05,757402.50,0,0
7,PAYMENT,5902.09,C751384351,83730.00,77827.91,M1081621020,0.00,0.00,0,0
211,CASH_IN,96313.59,C1182337595,4324054.31,4420367.90,C388929050,97747.84,1434.26,0,0
16,PAYMENT,27486.43,C541921803,191532.13,164045.70,M455991431,0.00,0.00,0,0
15,CASH_IN,1322.69,C125657979,3823984.78,3825307.47,C564356387,241348.14,240025.45,0,0
40,CASH_IN,85671.73,C1057577230,4693874.91,4779546.65,C300047881,135939.21,50267.47,0,0
184,PAYMENT,12762.72,C1035724162,213.00,0.00,M878538387,0.00,0.00,0,0
204,CASH_OUT,148465.21,C1767802019,22344.00,0.00,C987604973,0.00,148465.21,0,0
34,CASH_OUT,231746.80,C405272405,0.00,0.00,C492539769,408464.38,640211.18,0,0
352,PAYMENT,20517.66,C2085971295,237.00,0.00,M1988813717,0.00,0.00,0,0
250,PAYMENT,67476.37,C787255330,0.00,0.00,M1657965691,0.00,0.00,0,0
133,TRANSFER,33321.83,C1886961682,0.00,0.00,C1251334594,1093196.20,1126518.03,0,0
137,PAYMENT,9010.82,C1493269359,0.00,0.00,M1619159612,0.00,0.00,0,0
309,CASH_OUT,39023.95,C2050563745,30458.00,0.00,C650934206,0.00,39023.95,0,0
14,PAYMENT,2009.17,C382787346,0.00,0.00,M1228345372,0.00,0.00,0,0
257,CASH_IN,240644.91,C1035071560,2229771.75,2470416.66,C1589343384,405825.37,165180.45,0,0
135,PAYMENT,1415.09,C1555523856,200659.00,199243.91,M626807865,0.00,0.00,0,0
402,CASH_IN,120121.10,C2104442227,351496.40,471617.50,C588207754,2423019.09,2302897.99,0,0
140,CASH_IN,357980.73,C1174592679,833110.30,1191091.03,C1186994467,1785646.22,1427665.49,0,0
